"_time",host,source,sourcetype,EventCode,CommandLine,Image,ParentCommandLine
"2024-07-28T14:19:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\TSTheme.exe",
"2024-07-28T14:19:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\sethc.exe",
"2024-07-28T14:19:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\TSTheme.exe -Embedding","C:\Windows\System32\TSTheme.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:19:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\WUDFHost.exe",
"2024-07-28T14:19:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\mousocoreworker.exe -Embedding","C:\Windows\System32\MoUsoCoreWorker.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:18:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:17:58.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:17:47.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\dllhost.exe",
"2024-07-28T14:17:42.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-28T14:17:16.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\TSTheme.exe",
"2024-07-28T14:17:13.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\DllHost.exe /Processid:{133EAC4F-5891-4D04-BADA-D84870380A80}","C:\Windows\System32\dllhost.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:17:12.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-28T14:17:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\AtBroker.exe",
"2024-07-28T14:17:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\System32\Sethc.exe"" /AccessibilitySoundAgent","C:\Windows\System32\sethc.exe","atbroker.exe"
"2024-07-28T14:17:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"/QuitInfo:0000000000000298;00000000000002D0;","C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService"
"2024-07-28T14:17:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k wsappx -p -s AppXSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:17:11.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\rdpclip.exe",
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,rdpclip,"C:\Windows\System32\rdpclip.exe","C:\Windows\System32\svchost.exe -k termsvcs -s TermService"
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""LogonUI.exe"" /flags:0x0 /state0:0xa8223855 /state1:0x41c64e6d","C:\Windows\System32\LogonUI.exe","winlogon.exe"
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"atbroker.exe","C:\Windows\System32\AtBroker.exe","winlogon.exe"
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-d685ad48-47be-4e03-9037-61078491c249 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-025f4fab-a8a3-440d-825d-27bbf39e403d -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-3171983a-78af-47b6-824b-f3f610651fb9 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-58f466fe-b24a-4c92-bc1c-d6c3608a6e2d -LifetimeId:e745bad9-2373-4363-bc77-4ceafecc59b0 -DeviceGroupId: -HostArg:0","C:\Windows\System32\WUDFHost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k netsvcs -p -s DsmSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\LogonUI.exe",
"2024-07-28T14:17:10.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\TSTheme.exe -Embedding","C:\Windows\System32\TSTheme.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:16:59.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-28T14:16:29.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-28T14:16:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:15:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\sppsvc.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wuauclt.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.353.0.exe",
"2024-07-28T14:15:36.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\MpSigStub.exe",
"2024-07-28T14:15:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\MpSigStub.exe /stub 1.1.24010.2001 /payload 1.415.372.0 /MpWUStub /program C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.353.0.exe WD /q","C:\Windows\System32\MpSigStub.exe","""C:\Windows\system32\wuauclt.exe"" /DeploymentHandlerFullPath C:\Windows\SYSTEM32\UpdateDeploy.dll /ClassId f16bdac0-241c-4369-825d-55db8602defd /RunHandlerComServer"
"2024-07-28T14:15:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.353.0.exe"" WD /q","C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.353.0.exe","""C:\Windows\system32\wuauclt.exe"" /DeploymentHandlerFullPath C:\Windows\SYSTEM32\UpdateDeploy.dll /ClassId f16bdac0-241c-4369-825d-55db8602defd /RunHandlerComServer"
"2024-07-28T14:15:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\wuauclt.exe"" /DeploymentHandlerFullPath C:\Windows\SYSTEM32\UpdateDeploy.dll /ClassId f16bdac0-241c-4369-825d-55db8602defd /RunHandlerComServer","C:\Windows\System32\wuauclt.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s wuauserv"
"2024-07-28T14:15:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:15:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:15:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:14:59.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\sppsvc.exe","C:\Windows\System32\sppsvc.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:14:59.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:14:59.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k netsvcs -p -s wuauserv","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:14:58.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:14:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate"
"2024-07-28T14:14:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MsMpEng.exe"""
"2024-07-28T14:14:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges"
"2024-07-28T14:14:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MsMpEng.exe"""
"2024-07-28T14:11:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\MoUsoCoreWorker.exe",
"2024-07-28T14:11:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-28T14:10:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\mousocoreworker.exe -Embedding","C:\Windows\System32\MoUsoCoreWorker.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:10:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:09:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:09:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:09:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:09:54.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:07:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:07:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-28T14:07:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\servicing\TrustedInstaller.exe",
"2024-07-28T14:07:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.2571_none_b1c562d2f98d0311\TiWorker.exe",
"2024-07-28T14:06:53.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:06:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-28T14:06:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:05:55.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-28T14:05:25.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\SIHClient.exe",
"2024-07-28T14:05:23.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\upfc.exe",
"2024-07-28T14:05:23.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\sihclient.exe  /cv Uu0w6z2c5EK3VjCDS7kkqw.0.1","C:\Windows\System32\SIHClient.exe","C:\Windows\System32\Upfc.exe /launchtype periodic /cv Uu0w6z2c5EK3VjCDS7kkqw.0"
"2024-07-28T14:05:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-28T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-28T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe SYSTEM","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-28T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\cleanmgr.exe",
"2024-07-28T14:05:04.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Users\ADMINI~1\AppData\Local\Temp\F64975C5-3996-4207-A7CB-6065640A54F1\DismHost.exe",
"2024-07-28T14:05:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-28T14:05:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
"2024-07-28T14:05:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:536"
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:544"
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe",
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.2571_none_b1c562d2f98d0311\TiWorker.exe -Embedding","C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.2571_none_b1c562d2f98d0311\TiWorker.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:536"
"2024-07-28T14:04:57.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:544"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\system32\services.exe"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:544"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:536"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:544","C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe","taskhostw.exe /RuntimeWide"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:536","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngentask.exe","taskhostw.exe /RuntimeWide"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe /RuntimeWide","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\CompatTelRunner.exe -m:invagent.dll -f:RunUpdate -cv:isnqHqKbD06oGrJ/.6","C:\Windows\System32\CompatTelRunner.exe","""C:\Windows\system32\compattelrunner.exe"" -maintenance"
"2024-07-28T14:04:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\CompatTelRunner.exe",
